LAMMPS Description

     496  atoms
     352  bonds
     280  angles
     144  dihedrals
     0  impropers

     5  atom types
     3  bond types
     4  angle types
     2  dihedral types

  -0.1731 17.4831 xlo xhi
  -0.1731 17.4831 ylo yhi
  -0.1731 17.4831 zlo zhi

Masses

1 15.999  # 65
2 1.008  # 66
3 12.011  # 80
4 12.011  # 81
5 1.008  # 85

Atoms  # full

265 89 1 0.0 16.37311 4.22094 0.97713
266 89 2 0.0 15.58103 4.59514 0.59135
267 89 2 0.0 17.0149 4.23351 0.26707
268 90 1 0.0 10.25237 7.05763 1.59737
269 90 2 0.0 10.00587 6.14631 1.43937
270 90 2 0.0 10.0289 7.21098 2.5154
271 91 1 0.0 12.8937 7.66071 0.99429
272 91 2 0.0 11.98422 7.45618 1.21164
273 91 2 0.0 13.25562 8.03033 1.79966
274 92 1 0.0 9.59189 4.43406 0.97713
275 92 2 0.0 10.38397 4.05986 0.59135
276 92 2 0.0 8.9501 4.42149 0.26707
277 93 1 0.0 11.38513 2.73013 14.57987
278 93 2 0.0 11.53976 2.95616 15.49706
279 93 2 0.0 10.46925 2.96231 14.4266
280 94 1 0.0 11.98821 3.33321 17.2212
281 94 2 0.0 12.68619 3.98809 17.23484
282 94 2 0.0 12.38804 2.54848 17.59612
283 95 1 0.0 12.04561 0.10656 13.95962
284 95 2 0.0 11.23956 -0.26461 13.6008
285 95 2 0.0 11.81858 1.01145 14.17378
286 96 1 0.0 2.73013 11.38513 14.57987
287 96 2 0.0 2.95629 10.46771 14.4268
288 96 2 0.0 2.95629 11.5382 15.49729
289 97 1 0.0 3.33321 11.98821 17.2212
290 97 2 0.0 3.73304 11.20348 17.59612
291 97 2 0.0 4.03119 12.64309 17.23484
292 98 1 0.0 0.0888 11.98821 13.97679
293 98 2 0.0 -0.26202 12.36509 14.78371
294 98 2 0.0 0.99963 11.78038 14.18517
295 99 1 0.0 14.57987 5.92487 14.57987
296 99 2 0.0 14.35436 6.8274 14.35447
297 99 2 0.0 14.01672 5.38993 14.02047
298 100 1 0.0 13.97679 5.32179 17.2212
299 100 2 0.0 13.60717 6.12716 17.58312
300 100 2 0.0 14.18132 5.53914 16.31172
301 101 1 0.0 17.2212 5.32179 13.97679
302 101 2 0.0 17.58312 6.12716 13.60717
303 101 2 0.0 16.31172 5.53914 14.18132
304 102 1 0.0 5.92487 14.57987 14.57987
305 102 2 0.0 6.84219 14.43143 14.35027
306 102 2 0.0 5.76307 15.49319 14.34345
307 103 1 0.0 5.32179 13.97679 17.2212
308 103 2 0.0 5.53296 14.18359 16.31078
309 103 2 0.0 6.12975 13.60675 17.57687
310 104 1 0.0 5.26439 17.20344 13.95962
311 104 2 0.0 6.05647 17.57764 13.57385
312 104 2 0.0 4.6226 17.21601 13.24956
313 105 1 0.0 2.73013 2.73013 5.92487
314 105 2 0.0 1.81228 2.87516 5.69518
315 105 2 0.0 2.89502 1.81708 5.68955
316 106 1 0.0 0.0888 3.33321 5.32179
317 106 2 0.0 -0.35044 3.60538 6.12754
318 106 2 0.0 -0.36827 2.53489 5.05719
319 107 1 0.0 3.39061 0.10656 5.30462
320 107 2 0.0 3.78707 -0.27759 6.08659
