# LAMMPS data file written by OVITO Basic 3.7.6
178 atoms
3 atom types
0.0 12.029999733 xlo xhi
0.0 12.029999733 ylo yhi
0.0 12.029999733 zlo zhi

Masses

1 12.0107  # C
2 1.00794  # H
3 15.9994  # O

Atoms  # atomic

71 2 2.3382711443 0.0277892994 6.480560784
72 2 2.8192303171 0.7702808949 7.7090649582
73 2 2.7814562262 3.1246721788 2.7593209786
74 2 1.4968929269 3.1958894764 1.9614914685
75 2 2.7209453637 3.9940803076 10.6125049607
76 2 1.495329027 3.2404007882 10.1417713117
77 2 2.7525842148 7.9864759461 1.4564720436
78 2 1.9954160437 7.5313811283 2.6859381246
79 2 2.8073208339 8.8443355518 9.2350692695
80 2 2.0035963112 7.5627799088 9.291730881
81 2 3.2624154111 1.4564720436 4.0435237869
82 2 4.0194635348 2.6859381246 4.4984979678
83 2 4.0114030862 9.291730881 4.4672203054
84 2 3.2076792732 9.2350692695 3.1855440135
85 2 4.5181069396 1.9614914685 8.8341102566
86 2 3.2335436403 2.7593209786 8.9053277948
87 2 3.2940547434 10.6125049607 8.0359201472
88 2 4.5196709598 10.1417713117 8.7895984636
89 2 7.5446143205 4.0535082777 12.0283155451
90 2 8.8302602717 4.2907400168 0.7614989831
91 2 8.3532705296 6.480560784 12.0022106141
92 2 8.8342304242 7.7090649582 11.2597188982
93 2 9.6917285887 12.0022106141 5.5494384798
94 2 9.2107686941 11.2597188982 4.3209352439
95 2 10.500385279 12.0283155451 7.9764914553
96 2 9.2147388466 0.7614989831 7.739259247
97 2 9.2226791397 3.1856641812 2.7949297417
98 2 10.0264034218 4.4672203054 2.7382686114
99 2 9.2774152776 4.0435237869 10.5735273405
100 2 10.0345830878 4.4986186047 9.344061849
101 2 9.3090543693 8.0359201472 1.4174948926
102 2 10.5346708263 8.7895984636 1.8882286498
103 2 9.2485437353 8.9053277948 9.2706785258
104 2 10.5331068061 8.8341102566 10.0685081442
105 2 8.7359456993 1.4174948926 3.9940803076
106 2 7.5103287732 1.8882286498 3.2404007882
107 2 7.5118927934 10.0685081442 3.1958894764
108 2 8.7964563333 9.2706785258 3.1246721788
109 2 8.0185956965 2.7382686114 7.5627799088
110 2 8.822320941 2.7949297417 8.8444557195
111 2 8.7675838528 10.5735273405 7.9864759461
112 2 8.0105361982 9.344061849 7.5315017652
113 2 3.5323688938 6.8139123894 5.9856467273
114 2 2.4804656449 6.0443530057 5.2156062158
115 2 8.4976310678 5.2160873436 6.0443530057
116 2 9.5495338475 5.9856467273 6.8143935172
117 2 1.7068164343 5.2447190317 8.8274936725
118 2 1.9642583083 6.010187626 7.5470199596
119 2 10.3474845839 6.7891306862 8.8349523565
120 2 11.5649204245 6.0329246503 8.3473768283
121 2 1.6825158589 5.2408690468 3.1950478577
122 2 0.4650798137 5.9970750827 3.6826236265
123 2 10.3231840085 6.7852807013 3.2025060605
124 2 10.065741545 6.019812107 4.4829792922
125 2 4.0500197462 4.4829792922 6.0196914702
126 2 4.3081836728 3.2027466244 6.7851600644
127 2 6.4801998118 3.6831047543 5.9970750827
128 2 7.6976356525 3.1954083486 5.2409896837
129 2 5.5497999212 8.3468952193 6.0329246503
130 2 4.3323640805 8.8345909152 6.7890100493
131 2 7.9799795176 7.5470199596 6.0103082628
132 2 7.7218160602 8.8272533372 5.2448391874
133 3 0.0 0.0 3.0060563092
134 3 0.0 0.0 9.0239429426
135 3 0.0 2.3208274883 1.4219459324
136 3 0.0 2.3208274883 10.6080541615
137 3 0.0 9.7091722447 1.4219459324
138 3 0.0 9.7091722447 10.6080541615
139 3 6.0149998665 3.0060563092 0.0
140 3 6.0149998665 9.0239429426 0.0
141 3 6.0149998665 1.4219459324 2.3208274883
142 3 6.0149998665 10.6080541615 2.3208274883
143 3 6.0149998665 1.4219459324 9.7091722447
144 3 6.0149998665 10.6080541615 9.7091722447
145 3 3.694653506 4.5928134905 0.0
146 3 3.694653506 7.4371862425 0.0
147 3 2.3203463605 0.0 4.5928134905
148 3 2.3203463605 0.0 7.4371862425
149 3 2.263324258 3.712698698 2.2096703028
150 3 2.263324258 3.712698698 9.8203296708
151 3 2.263324258 8.3173017447 2.2096703028
152 3 2.263324258 8.3173017447 9.8203296708
153 3 3.7516756085 2.2096703028 3.712698698
154 3 3.7516756085 9.8203296708 3.712698698
155 3 3.7516756085 2.2096703028 8.3173017447
156 3 3.7516756085 9.8203296708 8.3173017447
157 3 8.335346227 4.5928134905 0.0
158 3 8.335346227 7.4371862425 0.0
159 3 9.7096538537 0.0 4.5928134905
160 3 9.7096538537 0.0 7.4371862425
161 3 9.7666759441 3.712698698 2.2096703028
162 3 9.7666759441 3.712698698 9.8203296708
163 3 9.7666759441 8.3173017447 2.2096703028
164 3 9.7666759441 8.3173017447 9.8203296708
165 3 8.2783241245 2.2096703028 3.712698698
166 3 8.2783241245 9.8203296708 3.712698698
167 3 8.2783241245 2.2096703028 8.3173017447
168 3 8.2783241245 9.8203296708 8.3173017447
169 3 3.0060563092 6.0149998665 6.0149998665
170 3 9.0239429426 6.0149998665 6.0149998665
171 3 1.4219459324 6.0149998665 8.335827824
172 3 10.6080541615 6.0149998665 8.335827824
173 3 1.4219459324 6.0149998665 3.6941723782
174 3 10.6080541615 6.0149998665 3.6941723782
175 3 4.5928134905 3.694653506 6.0149998665
176 3 7.4371862425 3.694653506 6.0149998665
177 3 4.5928134905 8.335346227 6.0149998665
178 3 7.4371862425 8.335346227 6.0149998665
